Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
111,B000J0HIT2,A1VKJN5Y1C7S5Y,"Wilhelmina Robinson ""Wilhelmina Robinson &#34...",2,2,2,1250812800,low carb angel food puff,diappointed flavor texture mix usually like low carb thing tried diappointed specific one
112,B0037LW78C,A3VEYLW2KPZNGK,G. Simmons,3,3,5,1297814400,delicious tea,drinking tea long time used purchase doctor office wasnt available elsewhere im glad buy amazoncom drink tea throughout day like folk drink coffee wonderful taste
113,B0037LW78C,A2F65U0UDY7TAW,Aldo,2,2,5,1337990400,every day green tea,drinking royal king 100 natural organic green tea 100 tea bag x 2g every day tea several year buy 12 box time save shipping many year used drink coffee morning till night finally realized drinking much coffee healthy finally resolved improve health stopped drinking coffee together tried many alternative drink replace coffee habit found green tea good tasting also health benefit green tea one drink actually make healthier coffe drink healthier drink quality cold water opinion price royal king 100 natural organic green tea one best tasting tea green tea beautiful golden color taste bright fresh recommend adding tiny amount y organic bee farm raw honey tea add sweetness health benefit also give treat much expense tea tribute xi hu long jing fantastic tea practical drink every day tea although would could afford itbr br con latest shipment package shown amazon page different one shipped one shipped display naturally high polyphenol catechin key contributive element possible health effect tea whereas amazon package display caffene free sure green tea caffene free con sometimes tea bag rip open unwrap string around tea bag string seems stuck tea bag put bag hot water unstick
114,B0037LW78C,AWNANZ5VUO7IB,John D. Zuccarino,1,1,5,1308960000,best tea ever freah bright clean,one best tea ever tasted clean bright freshbr br great deliveryagain quality try
115,B0037LW78C,A1Q4PJXI5HS5WT,ceecee,0,0,5,1333065600,tea review,love love green tea hard find area place internet charge big price usually dont get many box merchant definitely order seller thanks depend green tea fix everyday
116,B0037LW78C,A2IX1B76ONTXEL,Cinderella,0,0,5,1326585600,wonderful tea,love tea help curb eating day mom given friend try
117,B0026Y3YBK,A3P60QLFDDCHOY,"Giordano ""GB""",2,2,5,1304899200,great cooky,im italian lived italy year used buy cooky everyday breakfast italian espresso couldnt find anywhere bay area great
118,B0026Y3YBK,A38BUM0OXH38VK,singlewinder,0,0,5,1347667200,best everyday cookie,1980s spent several summer italy biscotti often given breakfast food midday snack simple delicious sold u back good brought back two bag recent trip italy great see may found amazonbr br note great open bag smell content pour glass milk dip macines milk great routine treat kid
119,B003SE19UK,AD1WWGMEQ8FWW,Bob Rex,5,5,5,1290988800,far good,heard little product local pet store tried small bag 2 cat 3 6 year respectively female younger one took right away older male unfortunately weaned junk cat food corn meal etc would usually refuse diet change actually liked older male overweight trying switch soft food doctor request totally refused posh cat still consumes many calorie fatty least know he eating good food course know product seems cost feline food market cant see feeding animal lousy alternative marketed healthy commercial show cat eating vegetarian diet mostly corn meal right ill stay stay tunedbr br im updating review 9 month using cat food two cat upgraded star 4 5 really good food two garfield still eats little much he big cat doesnt exercise much let face female cat 4 year old couple month shes healthy shes tiny happy agile tried chicken version holistic select garfield seemd miss sardine version went back one ive ordered duck version update try
120,B003SE19UK,A2PM49X61MWZJV,DamiKris,4,4,5,1324166400,best cat food,started buying noticed 1 year old cat already starting lose spunk decided time start buying real cat foodnot garbage super market found pet store million choice im sure brand good one went try first great purchase cat past 8 month he active kitten coat became sooo soft mainly loved taste even highly recommend brand friend family animal
121,B003SE19UK,A3A52DETIFZNZS,Sarah Wilson,4,4,5,1309564800,great food,done lot research find best food cat excellent food also according holistic veterinarian put probiotic kibble last step important best thing cat loved immediately stop mixing old food would eat holistic select
122,B003SE19UK,A3L15C30CBPZOR,Cynthia G. Pate,2,2,5,1330992000,perfect cat food older cat,cat food recommended vet 13 year old cleo cat trouble keeping food loosing weight stopped problem doesnt eat much since seems satisfied eating help justify added price aid digestion since theok sorrysmells gone ya know mean add anyone experiencing problem cat see lot benifits cat food
123,B003SE19UK,A29SUR9R8ZU54B,Alfbo,1,1,5,1313107200,good feline uti,4 year old male cat chronic urinary tract infection feed dry food combination wet food water added uri ease combination seems keep utis control switch another type dry food uti get worse cat seem enjoy food well expensive seems best solution
124,B003SE19UK,A9GRWS6KP8SMA,Anne Kirkwood,1,1,5,1292544000,palatable healthy,educated feline nutrition allowed cat become addicted dry cat food always offered canned dry wish would fed premium quality canned food limited dry food two 15 year old cat two 5 year old cat good quality dry food eat wellness innova innovas manufacturer recently purchased proctergamble began looking replacement offering several sample local holistic pet store holistic select one usual wellness innova would eat finicky cat recommend trying holistic select good quality food palatable finicky eater
125,B003SE19UK,ASOEVZ99YWPVL,PurpleGreen,0,0,5,1349049600,healthy love,holistic vet recommended along brand tried cat prefer especially sardine version best part coat soft clean eye clear dont want rude ill say delicately waste far le odorous cat eat mcdonalds junk found store definite plus health benefit obvious highly recommend holistic select
126,B003SE19UK,A1QAJ948PN36II,Winter Green,0,0,5,1341964800,wonderful food perfect allergic kitty,one cat allergic fish beef formula one eat much better ingredient prescription diet available vet kitty active soft shiny fur neither fat dry food reduces tartar buildup teeth also
127,B003SE19UK,A1LWFJRITZLYUG,PMG1,0,0,5,1334188800,holistic select cat food,cat thrive extremely well dry cat food definitely much le hair ball throw ups fur great fit weight vendor ship extremely fast one top amazon supplier book
128,B003OB0IB8,A34UG2TNXIL0Y,Austin H.,4,4,4,1325808000,taste great love hot spicy bad price,ive fan hot spicy maruchan ramen long time enjoy spice love ramen youll love product bad way expensive amazon 336 per 12 walmart
129,B003OB0IB8,A3NVZTGPORNPRW,B. Pearce,4,4,5,1314489600,favorite ramen,ive eating ramen noodle since little kid ive never found better flavor hot spicy chicken isnt hot chilihead like sure good
130,B003OB0IB8,A28D854VMOEHGX,Benny,3,3,3,1329436800,burn,love spicy ramen whatever reason thing burn stomach badly burning sensation doesnt go away like 3 hour sure healthy buy walmart 028 way cheaper amazon
131,B003OB0IB8,AISIYS3D2EAOX,RTyst,1,1,5,1330473600,amazing last bite,always fan ramen quick easy meal finding amazon decent price delivered door case amazing situation anyone find
132,B003OB0IB8,A2DLRG3YX6A2ZU,luckybabe,2,3,2,1323820800,,must bit wuss soup taste imagine fire might taste typically like spicy food good flavor dont find case soup flavor killed burn
133,B003OB0IB8,A56HS2VNURVJ0,"J. Espinoza ""jchav1980""",0,0,5,1343606400,great spicy flavor,really loved spicy flavor found liking broth noodle usually opposite arent used heat might bother like hot hot food might enough
134,B003OB0IB8,AOTEC8KEH8JGN,Seth S Moyers,0,0,5,1334880000,great value convenient ramen,got sale roughly 25 cent per cup half price local grocery store plus rarely stock spicy flavor thing great snack office time constantly crunched sometimes cant escape real meal one favorite flavor instant lunch back buy every time go sale
135,B003OB0IB8,A1D0URD0AL237J,Mother of Pearl,0,0,5,1334620800,great flavor,bought allot different flavor happens one favorite getting soon
136,B003OB0IB8,A2BZNXMV0LC7OE,Alanna,0,0,4,1333756800,taste great cheaper locally,love flavor ramen dont eat flavor anymore taste bland comparison convenience delivered home prime get two day dont pay shipping price amazon isnt bad still cheaper run pick case grocery store
137,B002SRYRE8,A198FU6P1BVUNZ,Sarah,0,0,5,1349740800,taste awesome look beautiful,best investment ive ever made ginger unbelievable fibrous like real ginger spicy kick perfect sugar calm worth 40 5lbs ill getting soon use topper ginger cupcake cooky
138,B002SRYRE8,A21E0OJ4DSKXNA,Smileface,0,0,5,1342051200,happy face,delicious get australian ginger live compare favorably australian ginger ive purchased city enjoy without traveling
139,B002SRYRE8,A1FJJQA34W0F4K,"Gettin Real ""gettin real""",0,0,5,1329177600,simply best,keep trying brand cheaper brand stupid ginger soooo worth money tender moist never let
140,B002SRYRE8,A20PK3OCKRRSA5,Mrs. J. Todd,0,0,5,1268265600,excellent productlife saver,son acid reflux since birth every medication available improvement older gentleman came work place told product automatically ordered really expecting better result 1000 thing tried surprise heartburn symptom since day 2 starting eating one piece ginger morning eat anything actually enjoy product god send thank
141,B001GVISJW,ARS5Q7LR6HWPG,"N. Pine ""pcone""",0,0,4,1314489600,nice snack,bought office give people something sweet snack bite size easier people grab couple piece rather entire licorice stick complaint one bag broke open shipping
142,B001GVISJW,A2YIO225BTKVPU,"Angel_Boy ""Treat the people around you the wa...",0,0,4,1301788800,good licorice,twizzlers brand licorice much better well known brandbr get 2 250 package free sh good dealbr black cherry good taste strawberry taste delicate barely
143,B001GVISJW,A1ROND7G1QTOFY,Karon Dixon,0,0,5,1285804800,love,love thesevery tasty infact think addicted thembr buying pack 6 bag reasonable going target getting bag saving 100 bag use subscribe save several product love subscribe save
144,B001GVISJW,A1Z54EM24Y40LL,c2,0,0,5,1269129600,great kid,looking le messy version licorice child sure try theyre soft easy chew dont get hand sticky gross car summer beach etc love flavos sometimes mix chocolate nice snack great item great price highly recommend
145,B001GVISJW,A281387UUS2IN5,Beantown Jim,0,1,3,1271548800,bite sized,might mistaken appears piece bag reduced size doubtlessly done make appear buyer got better deal many piece problem piece certain size order enough flavor eating experience use 2 3 piece match old piece size
146,B0017I8UME,A2NH6XPAZG881D,MarkD,2,2,5,1240012800,sweet nice kick,fan newman pineapple salsa quite looking comparable salsa one best tasting salsa ive ever daughter love dont like super chunky salsa berry mango nice smooth texture small mango piece salsa sweet sweet enough although mild nice little kick price steal
147,B0017I8UME,AKX0RW482WAFD,Barbie,2,2,2,1224633600,broken bottle bottom,salsa smelled delicious think probably unfortunately person amazon packer probably several little stuffing work especially bottom therefore bottom broken three bottle reached computer told return cause food item looked customer service tag found none new face lift seem proud new face lift butthey least place contact emergency like buy lot stuff come styrofoam box never would ship thingsbr especially salsa cardboard box stripe large bubble wrap matter much carrier fed ex careful going break somewhere along line especially glass container barbara l
148,B0017I8UME,ATBE88PKKQTRA,Matthew R Lehmkuhler,0,0,5,1344384000,love salsa,one best salsa found long time stay away variety pack two come worth money
149,B0064KU9HO,AJFIH0DZYJF7T,Lisa Barton,0,0,3,1350345600,ehhh,remind dog treat made using pumpkin cinnamon theyre kind bland favorite back nature product finace really love thats three star come
